,index,Iso3,StartDate,EndDate,Area,Item Code,Item,Element,Year,Months Code,Months,Value
888,1414,MYS,01/01/2018,31/12/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7021,Annual value,5900
889,1415,MYS,01/01/2018,31/01/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7001,January,7800
890,1416,MYS,01/02/2018,28/02/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7002,February,7750
891,1417,MYS,01/03/2018,31/03/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7003,March,7000
892,1418,MYS,01/04/2018,30/04/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7004,April,5450
893,1419,MYS,01/05/2018,31/05/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7005,May,5000
894,1420,MYS,01/06/2018,30/06/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7006,June,5750
895,1421,MYS,01/07/2018,31/07/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7007,July,5650
896,1422,MYS,01/08/2018,31/08/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7008,August,5250
897,1423,MYS,01/09/2018,30/09/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7009,September,5250
898,1424,MYS,01/10/2018,31/10/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7010,October,5250
899,1425,MYS,01/11/2018,30/11/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7011,November,5350
900,1426,MYS,01/12/2018,31/12/2018,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2018,7012,December,5400
901,1427,MYS,01/01/2019,31/12/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7021,Annual value,5700
902,1428,MYS,01/01/2019,31/01/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7001,January,5250
903,1429,MYS,01/02/2019,28/02/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7002,February,5250
904,1430,MYS,01/03/2019,31/03/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7003,March,5400
905,1431,MYS,01/04/2019,30/04/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7004,April,6050
906,1432,MYS,01/05/2019,31/05/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7005,May,6100
907,1433,MYS,01/06/2019,30/06/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7006,June,7100
908,1434,MYS,01/07/2019,31/07/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7007,July,6550
909,1435,MYS,01/08/2019,31/08/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7008,August,6000
910,1436,MYS,01/09/2019,30/09/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7009,September,5650
911,1437,MYS,01/10/2019,31/10/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7010,October,5500
912,1438,MYS,01/11/2019,30/11/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7011,November,5000
913,1439,MYS,01/12/2019,31/12/2019,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2019,7012,December,4600
914,1440,MYS,01/01/2020,31/12/2020,Malaysia,401,"Chillies and peppers, green",Producer Price (LCU/tonne),2020,7021,Annual value,5650
915,1707,MYS,01/01/1993,31/12/1993,Malaysia,249,Coconuts,Producer Price (LCU/tonne),1993,7021,Annual value,371
916,1708,MYS,01/01/1994,31/12/1994,Malaysia,249,Coconuts,Producer Price (LCU/tonne),1994,7021,Annual value,386
917,1709,MYS,01/01/1995,31/12/1995,Malaysia,249,Coconuts,Producer Price (LCU/tonne),1995,7021,Annual value,329
918,1710,MYS,01/01/1996,31/12/1996,Malaysia,249,Coconuts,Producer Price (LCU/tonne),1996,7021,Annual value,443
919,1711,MYS,01/01/1997,31/12/1997,Malaysia,249,Coconuts,Producer Price (LCU/tonne),1997,7021,Annual value,443
920,1712,MYS,01/01/1998,31/12/1998,Malaysia,249,Coconuts,Producer Price (LCU/tonne),1998,7021,Annual value,571
921,1713,MYS,01/01/1999,31/12/1999,Malaysia,249,Coconuts,Producer Price (LCU/tonne),1999,7021,Annual value,743
922,1714,MYS,01/01/2000,31/12/2000,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2000,7021,Annual value,514
923,1715,MYS,01/01/2001,31/12/2001,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2001,7021,Annual value,514
924,1716,MYS,01/01/2002,31/12/2002,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2002,7021,Annual value,586
925,1717,MYS,01/01/2003,31/12/2003,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2003,7021,Annual value,557
926,1718,MYS,01/01/2004,31/12/2004,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2004,7021,Annual value,430
927,1719,MYS,01/01/2005,31/12/2005,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2005,7021,Annual value,450
928,1720,MYS,01/01/2006,31/12/2006,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2006,7021,Annual value,717
929,1721,MYS,01/01/2007,31/12/2007,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2007,7021,Annual value,380
930,1722,MYS,01/01/2008,31/12/2008,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2008,7021,Annual value,600
931,1723,MYS,01/01/2009,31/12/2009,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2009,7021,Annual value,650
932,1724,MYS,01/01/2010,31/12/2010,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2010,7021,Annual value,800
933,1725,MYS,01/01/2011,31/12/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7021,Annual value,1100
934,1726,MYS,01/01/2011,31/01/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7001,January,1000
935,1727,MYS,01/02/2011,28/02/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7002,February,1050
936,1728,MYS,01/03/2011,31/03/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7003,March,1100
937,1729,MYS,01/04/2011,30/04/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7004,April,1100
938,1730,MYS,01/05/2011,31/05/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7005,May,1100
939,1731,MYS,01/06/2011,30/06/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7006,June,1050
940,1732,MYS,01/07/2011,31/07/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7007,July,1050
941,1733,MYS,01/08/2011,31/08/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7008,August,1100
942,1734,MYS,01/09/2011,30/09/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7009,September,1100
943,1735,MYS,01/10/2011,31/10/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7010,October,1100
944,1736,MYS,01/11/2011,30/11/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7011,November,1150
945,1737,MYS,01/12/2011,31/12/2011,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2011,7012,December,1100
946,1738,MYS,01/01/2012,31/12/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7021,Annual value,1150
947,1739,MYS,01/01/2012,31/01/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7001,January,950
948,1740,MYS,01/02/2012,29/02/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7002,February,950
949,1741,MYS,01/03/2012,31/03/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7003,March,950
950,1742,MYS,01/04/2012,30/04/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7004,April,950
951,1743,MYS,01/05/2012,31/05/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7005,May,950
952,1744,MYS,01/06/2012,30/06/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7006,June,900
953,1745,MYS,01/07/2012,31/07/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7007,July,850
954,1746,MYS,01/08/2012,31/08/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7008,August,850
955,1747,MYS,01/09/2012,30/09/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7009,September,850
956,1748,MYS,01/10/2012,31/10/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7010,October,850
957,1749,MYS,01/11/2012,30/11/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7011,November,850
958,1750,MYS,01/12/2012,31/12/2012,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2012,7012,December,850
959,1751,MYS,01/01/2013,31/12/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7021,Annual value,1050
960,1752,MYS,01/01/2013,31/01/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7001,January,1050
961,1753,MYS,01/02/2013,28/02/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7002,February,1000
962,1754,MYS,01/03/2013,31/03/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7003,March,1050
963,1755,MYS,01/04/2013,30/04/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7004,April,1050
964,1756,MYS,01/05/2013,31/05/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7005,May,1000
965,1757,MYS,01/06/2013,30/06/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7006,June,1050
966,1758,MYS,01/07/2013,31/07/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7007,July,1200
967,1759,MYS,01/08/2013,31/08/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7008,August,1100
968,1760,MYS,01/09/2013,30/09/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7009,September,1100
969,1761,MYS,01/10/2013,31/10/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7010,October,1050
970,1762,MYS,01/11/2013,30/11/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7011,November,1050
971,1763,MYS,01/12/2013,31/12/2013,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2013,7012,December,1050
972,1764,MYS,01/01/2014,31/12/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7021,Annual value,900
973,1765,MYS,01/01/2014,31/01/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7001,January,900
974,1766,MYS,01/02/2014,28/02/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7002,February,950
975,1767,MYS,01/03/2014,31/03/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7003,March,900
976,1768,MYS,01/04/2014,30/04/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7004,April,900
977,1769,MYS,01/05/2014,31/05/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7005,May,900
978,1770,MYS,01/06/2014,30/06/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7006,June,950
979,1771,MYS,01/07/2014,31/07/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7007,July,900
980,1772,MYS,01/08/2014,31/08/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7008,August,900
981,1773,MYS,01/09/2014,30/09/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7009,September,900
982,1774,MYS,01/10/2014,31/10/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7010,October,900
983,1775,MYS,01/11/2014,30/11/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7011,November,900
984,1776,MYS,01/12/2014,31/12/2014,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2014,7012,December,900
985,1777,MYS,01/01/2015,31/12/2015,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2015,7021,Annual value,950
986,1778,MYS,01/01/2015,31/01/2015,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2015,7001,January,850
987,1779,MYS,01/01/2016,31/12/2016,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2016,7021,Annual value,1000
988,1780,MYS,01/01/2017,31/12/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7021,Annual value,1210
989,1781,MYS,01/01/2017,31/01/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7001,January,1150
990,1782,MYS,01/02/2017,28/02/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7002,February,1150
991,1783,MYS,01/03/2017,31/03/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7003,March,1200
992,1784,MYS,01/04/2017,30/04/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7004,April,1150
993,1785,MYS,01/05/2017,31/05/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7005,May,1200
994,1786,MYS,01/06/2017,30/06/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7006,June,1250
995,1787,MYS,01/07/2017,31/07/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7007,July,1250
996,1788,MYS,01/08/2017,31/08/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7008,August,1200
997,1789,MYS,01/09/2017,30/09/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7009,September,1200
998,1790,MYS,01/10/2017,31/10/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7010,October,1250
999,1791,MYS,01/11/2017,30/11/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7011,November,1250
1000,1792,MYS,01/12/2017,31/12/2017,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2017,7012,December,1250
1001,1793,MYS,01/01/2018,31/12/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7021,Annual value,1200
1002,1794,MYS,01/01/2018,31/01/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7001,January,1200
1003,1795,MYS,01/02/2018,28/02/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7002,February,1200
1004,1796,MYS,01/03/2018,31/03/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7003,March,1200
1005,1797,MYS,01/04/2018,30/04/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7004,April,1200
1006,1798,MYS,01/05/2018,31/05/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7005,May,1200
1007,1799,MYS,01/06/2018,30/06/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7006,June,1200
1008,1800,MYS,01/07/2018,31/07/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7007,July,1150
1009,1801,MYS,01/08/2018,31/08/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7008,August,1150
1010,1802,MYS,01/09/2018,30/09/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7009,September,1150
1011,1803,MYS,01/10/2018,31/10/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7010,October,1150
1012,1804,MYS,01/11/2018,30/11/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7011,November,1150
1013,1805,MYS,01/12/2018,31/12/2018,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2018,7012,December,1150
1014,1806,MYS,01/01/2019,31/12/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7021,Annual value,1200
1015,1807,MYS,01/01/2019,31/01/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7001,January,1150
1016,1808,MYS,01/02/2019,28/02/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7002,February,1150
1017,1809,MYS,01/03/2019,31/03/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7003,March,1200
1018,1810,MYS,01/04/2019,30/04/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7004,April,1200
1019,1811,MYS,01/05/2019,31/05/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7005,May,1200
1020,1812,MYS,01/06/2019,30/06/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7006,June,1200
1021,1813,MYS,01/07/2019,31/07/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7007,July,1150
1022,1814,MYS,01/08/2019,31/08/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7008,August,1150
1023,1815,MYS,01/09/2019,30/09/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7009,September,1200
1024,1816,MYS,01/10/2019,31/10/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7010,October,1250
1025,1817,MYS,01/11/2019,30/11/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7011,November,1250
1026,1818,MYS,01/12/2019,31/12/2019,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2019,7012,December,1250
1027,1819,MYS,01/01/2020,31/12/2020,Malaysia,249,Coconuts,Producer Price (LCU/tonne),2020,7021,Annual value,1250
1028,2141,MYS,01/01/2004,31/12/2004,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2004,7021,Annual value,1300
1029,2142,MYS,01/01/2005,31/12/2005,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2005,7021,Annual value,1420
1030,2143,MYS,01/01/2006,31/12/2006,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2006,7021,Annual value,1250
1031,2144,MYS,01/01/2007,31/12/2007,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2007,7021,Annual value,1950
1032,2145,MYS,01/01/2008,31/12/2008,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2008,7021,Annual value,1750
1033,2146,MYS,01/01/2009,31/12/2009,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2009,7021,Annual value,1650
1034,2147,MYS,01/01/2010,31/12/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7021,Annual value,1600
1035,2148,MYS,01/01/2010,31/01/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7001,January,2850
1036,2149,MYS,01/02/2010,28/02/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7002,February,2900
1037,2150,MYS,01/03/2010,31/03/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7003,March,2750
1038,2151,MYS,01/04/2010,30/04/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7004,April,2650
1039,2152,MYS,01/05/2010,31/05/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7005,May,2600
1040,2153,MYS,01/06/2010,30/06/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7006,June,2300
1041,2154,MYS,01/07/2010,31/07/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7007,July,2150
1042,2155,MYS,01/08/2010,31/08/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7008,August,2150
1043,2156,MYS,01/09/2010,30/09/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7009,September,2050
1044,2157,MYS,01/10/2010,31/10/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7010,October,2250
1045,2158,MYS,01/11/2010,30/11/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7011,November,2550
1046,2159,MYS,01/12/2010,31/12/2010,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2010,7012,December,2600
1047,2160,MYS,01/01/2011,31/12/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7021,Annual value,2050
1048,2161,MYS,01/01/2011,31/01/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7001,January,2250
1049,2162,MYS,01/02/2011,28/02/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7002,February,2350
1050,2163,MYS,01/03/2011,31/03/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7003,March,2250
1051,2164,MYS,01/04/2011,30/04/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7004,April,2250
1052,2165,MYS,01/05/2011,31/05/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7005,May,2150
1053,2166,MYS,01/06/2011,30/06/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7006,June,2050
1054,2167,MYS,01/07/2011,31/07/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7007,July,1950
1055,2168,MYS,01/08/2011,31/08/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7008,August,1850
1056,2169,MYS,01/09/2011,30/09/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7009,September,1750
1057,2170,MYS,01/10/2011,31/10/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7010,October,1800
1058,2171,MYS,01/11/2011,30/11/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7011,November,1950
1059,2172,MYS,01/12/2011,31/12/2011,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2011,7012,December,1900
1060,2173,MYS,01/01/2012,31/12/2012,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2012,7021,Annual value,2350
1061,2174,MYS,01/01/2012,31/01/2012,Malaysia,399,Eggplants (aubergines),Producer Price (LCU/tonne),2012,7001,January,2700
