Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Months Code,Months,Value
MYS,01/11/2012,30/11/2012,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2012,2012,7011,November,2000
MYS,01/12/2012,31/12/2012,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2012,2012,7012,December,2000
MYS,01/01/2013,31/12/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,2250
MYS,01/01/2013,31/01/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7001,January,2100
MYS,01/02/2013,28/02/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7002,February,2050
MYS,01/03/2013,31/03/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7003,March,2150
MYS,01/04/2013,30/04/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7004,April,2350
MYS,01/05/2013,31/05/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7005,May,2200
MYS,01/06/2013,30/06/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7006,June,2150
MYS,01/07/2013,31/07/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7007,July,2250
MYS,01/08/2013,31/08/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7008,August,2350
MYS,01/09/2013,30/09/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7009,September,2300
MYS,01/10/2013,31/10/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7010,October,2350
MYS,01/11/2013,30/11/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7011,November,2200
MYS,01/12/2013,31/12/2013,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2013,2013,7012,December,2300
MYS,01/01/2014,31/12/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,2370
MYS,01/01/2014,31/01/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7001,January,2500
MYS,01/02/2014,28/02/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7002,February,2350
MYS,01/03/2014,31/03/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7003,March,2550
MYS,01/04/2014,30/04/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7004,April,2650
MYS,01/05/2014,31/05/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7005,May,2500
MYS,01/06/2014,30/06/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7006,June,2400
MYS,01/07/2014,31/07/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7007,July,2250
MYS,01/08/2014,31/08/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7008,August,2200
MYS,01/09/2014,30/09/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7009,September,2150
MYS,01/10/2014,31/10/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7010,October,2100
MYS,01/11/2014,30/11/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7011,November,2100
MYS,01/12/2014,31/12/2014,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2014,2014,7012,December,2650
MYS,01/01/2015,31/12/2015,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,2800
MYS,01/01/2015,31/01/2015,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2015,2015,7001,January,2750
MYS,01/01/2016,31/12/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,2400
MYS,01/01/2016,31/01/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7001,January,2500
MYS,01/02/2016,29/02/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7002,February,2550
MYS,01/03/2016,31/03/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7003,March,2900
MYS,01/04/2016,30/04/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7004,April,3050
MYS,01/05/2016,31/05/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7005,May,2600
MYS,01/06/2016,30/06/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7006,June,2350
MYS,01/07/2016,31/07/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7007,July,2200
MYS,01/08/2016,31/08/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7008,August,2100
MYS,01/09/2016,30/09/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7009,September,2100
MYS,01/10/2016,31/10/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7010,October,2050
MYS,01/11/2016,30/11/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7011,November,2150
MYS,01/12/2016,31/12/2016,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2016,2016,7012,December,2300
MYS,01/01/2017,31/12/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,2490
MYS,01/01/2017,31/01/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7001,January,2700
MYS,01/02/2017,28/02/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7002,February,2700
MYS,01/03/2017,31/03/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7003,March,2850
MYS,01/04/2017,30/04/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7004,April,2850
MYS,01/05/2017,31/05/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7005,May,2700
MYS,01/06/2017,30/06/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7006,June,2700
MYS,01/07/2017,31/07/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7007,July,2500
MYS,01/08/2017,31/08/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7008,August,2500
MYS,01/09/2017,30/09/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7009,September,2250
MYS,01/10/2017,31/10/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7010,October,2200
MYS,01/11/2017,30/11/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7011,November,1950
MYS,01/12/2017,31/12/2017,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2017,2017,7012,December,2050
MYS,01/01/2018,31/12/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,2850
MYS,01/01/2018,31/01/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7001,January,3600
MYS,01/02/2018,28/02/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7002,February,3450
MYS,01/03/2018,31/03/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7003,March,3200
MYS,01/04/2018,30/04/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7004,April,3000
MYS,01/05/2018,31/05/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7005,May,2800
MYS,01/06/2018,30/06/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7006,June,3400
MYS,01/07/2018,31/07/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7007,July,2850
MYS,01/08/2018,31/08/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7008,August,2300
MYS,01/09/2018,30/09/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7009,September,2000
MYS,01/10/2018,31/10/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7010,October,2250
MYS,01/11/2018,30/11/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7011,November,2100
MYS,01/12/2018,31/12/2018,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2018,2018,7012,December,2850
MYS,01/01/2019,31/12/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,2400
MYS,01/01/2019,31/01/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7001,January,2450
MYS,01/02/2019,28/02/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7002,February,2600
MYS,01/03/2019,31/03/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7003,March,2500
MYS,01/04/2019,30/04/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7004,April,2550
MYS,01/05/2019,31/05/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7005,May,2300
MYS,01/06/2019,30/06/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7006,June,2200
MYS,01/07/2019,31/07/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7007,July,2300
MYS,01/08/2019,31/08/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7008,August,2400
MYS,01/09/2019,30/09/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7009,September,2350
MYS,01/10/2019,31/10/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7010,October,2400
MYS,01/11/2019,30/11/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7011,November,2600
MYS,01/12/2019,31/12/2019,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2019,2019,7012,December,2650
MYS,01/01/2020,31/12/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,2700
MYS,01/01/2020,31/01/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7001,January,3650
MYS,01/02/2020,29/02/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7002,February,3650
MYS,01/03/2020,31/03/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7003,March,3350
MYS,01/04/2020,30/04/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7004,April,2950
MYS,01/05/2020,31/05/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7005,May,2800
MYS,01/06/2020,30/06/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7006,June,2950
MYS,01/07/2020,31/07/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7007,July,3000
MYS,01/08/2020,31/08/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7008,August,2950
MYS,01/09/2020,30/09/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7009,September,3000
MYS,01/10/2020,31/10/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7010,October,3000
MYS,01/11/2020,30/11/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7011,November,3050
MYS,01/12/2020,31/12/2020,131,Malaysia,399,Eggplants (aubergines),5530,Producer Price (LCU/tonne),2020,2020,7012,December,3800
MYS,01/01/2004,31/12/2004,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,1300
MYS,01/01/2005,31/12/2005,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,1420
MYS,01/01/2006,31/12/2006,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,1250
MYS,01/01/2007,31/12/2007,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,1950
MYS,01/01/2008,31/12/2008,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,1750
MYS,01/01/2009,31/12/2009,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,1650
MYS,01/01/2010,31/12/2010,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,1600
MYS,01/01/2011,31/12/2011,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,2050
MYS,01/01/2012,31/12/2012,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,2350
MYS,01/01/2013,31/12/2013,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,2250
MYS,01/01/2014,31/12/2014,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,2370
MYS,01/01/2015,31/12/2015,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,2800
MYS,01/01/2016,31/12/2016,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,2400
MYS,01/01/2017,31/12/2017,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,2490
MYS,01/01/2018,31/12/2018,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,2850
MYS,01/01/2019,31/12/2019,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,2400
MYS,01/01/2020,31/12/2020,131,Malaysia,399,Eggplants (aubergines),5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,2700
MYS,01/01/2004,31/12/2004,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,342
MYS,01/01/2005,31/12/2005,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,375
MYS,01/01/2006,31/12/2006,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,341
MYS,01/01/2007,31/12/2007,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,567
MYS,01/01/2008,31/12/2008,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,525
MYS,01/01/2009,31/12/2009,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,468
MYS,01/01/2010,31/12/2010,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,497
MYS,01/01/2011,31/12/2011,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,670
MYS,01/01/2012,31/12/2012,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,761
MYS,01/01/2013,31/12/2013,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,714
MYS,01/01/2014,31/12/2014,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,724
MYS,01/01/2015,31/12/2015,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,717
MYS,01/01/2016,31/12/2016,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,579
MYS,01/01/2017,31/12/2017,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,579
MYS,01/01/2018,31/12/2018,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,706
MYS,01/01/2019,31/12/2019,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,579
MYS,01/01/2020,31/12/2020,131,Malaysia,399,Eggplants (aubergines),5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,642
MYS,01/01/1998,31/12/1998,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,58
MYS,01/01/1999,31/12/1999,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,51
MYS,01/01/2000,31/12/2000,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,46
MYS,01/01/2001,31/12/2001,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,50
MYS,01/01/2002,31/12/2002,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,70
MYS,01/01/2003,31/12/2003,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,59
MYS,01/01/2004,31/12/2004,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,52
MYS,01/01/2005,31/12/2005,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,56
MYS,01/01/2006,31/12/2006,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,50
MYS,01/01/2007,31/12/2007,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,77
MYS,01/01/2008,31/12/2008,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,69
MYS,01/01/2009,31/12/2009,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,65
MYS,01/01/2010,31/12/2010,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,63
MYS,01/01/2011,31/12/2011,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,81
MYS,01/01/2012,31/12/2012,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,93
MYS,01/01/2013,31/12/2013,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,89
MYS,01/01/2014,31/12/2014,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,94
MYS,01/01/2015,31/12/2015,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,111
MYS,01/01/2016,31/12/2016,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,95
MYS,01/01/2017,31/12/2017,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,99
MYS,01/01/2018,31/12/2018,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,113
MYS,01/01/2019,31/12/2019,131,Malaysia,399,Eggplants (aubergines),5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,95
MYS,01/01/1993,31/12/1993,131,Malaysia,1062,"Eggs, hen, in shell",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,3273
MYS,01/01/1994,31/12/1994,131,Malaysia,1062,"Eggs, hen, in shell",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,3582
MYS,01/01/1995,31/12/1995,131,Malaysia,1062,"Eggs, hen, in shell",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,3000
